DAUID,DA_address,Target_name,Target_address,Distance (km)
59170557,"1475 Fort St, Victoria, BC V8S 1Z4",downtown,NA,1.01
59170557,"905 Pemberton Rd, Victoria, BC V8S 3R5",downtown,NA,1.03
59170558,"1550 Shasta Pl, Victoria, BC V8S 1X9",downtown,NA,1.3
59170598,"1746 Adanac St, Victoria, BC V8R 2C5",downtown,NA,1.84
59170600,"1735 Denman St, Victoria, BC V8R 1Y3",downtown,NA,1.71
59170601,"1626 Gladstone Ave, Victoria, BC V8R 1S7",downtown,NA,1.43
59170601,"2206 Lydia St, Victoria, BC V8R 4K5",downtown,NA,1.46
59170601,"2320 Shakespeare St, Victoria, BC V8R 4G3",downtown,NA,1.44
59170610,"440 Simcoe St, Victoria, BC V8V 1L3",downtown,NA,0.67
59170611,"840 Humboldt St, Victoria, BC V8V 5B1",downtown,NA,0.25
59170611,"840 Humboldt St, Victoria, BC V8V 5B1",downtown,NA,0.26
59170611,"840 Humboldt St, Victoria, BC V8V 5B1",downtown,NA,0.29
59170611,"840 Humboldt St, Victoria, BC V8V 5B1",downtown,NA,0.45
59170611,"950 Humboldt St, Victoria, BC V8V 2Z8",downtown,NA,0.22
59170611,"950 Humboldt St, Victoria, BC V8V 2Z8",downtown,NA,0.4
59170611,"950 Humboldt St, Victoria, BC V8V 2Z8",downtown,NA,0.44
59170612,"1528 Coldharbour Rd, Victoria, BC V8R 1H5",downtown,NA,1.18
59170722,"19-103 Wilson St, Victoria, BC V9A 6X1",downtown,NA,1.23
59170723,"103 Tyee Rd, Victoria, BC",downtown,NA,0.92
59170806,"827 Princess Ave, Victoria, BC V8T 1K7",downtown,NA,0.24
59170808,"933 Pembroke St, Victoria, BC V8T 1J1",downtown,NA,0.38
59170814,"755 Humboldt St, Victoria, BC V8W 1B1",downtown,NA,0.26
59170814,"755 Humboldt St, Victoria, BC V8W 1B1",downtown,NA,0.28
59170814,"755 Humboldt St, Victoria, BC V8W 1B1",downtown,NA,0.37
59170814,"755 Humboldt St, Victoria, BC V8W 1B1",downtown,NA,0.4
59170814,"755 Humboldt St, Victoria, BC V8W 1B1",downtown,NA,0.42
59170814,"755 Humboldt St, Victoria, BC V8W 1B1",downtown,NA,0.49
59170814,"850 Blanshard St, Victoria, BC V8W 2H2",downtown,NA,0.25
59170814,"850 Blanshard St, Victoria, BC V8W 2H2",downtown,NA,0.29
59170814,"850 Blanshard St, Victoria, BC V8W 2H2",downtown,NA,0.44
59170814,"850 Blanshard St, Victoria, BC V8W 2H2",downtown,NA,0.44
59170814,"850 Blanshard St, Victoria, BC V8W 2H2",downtown,NA,0.46
59170816,"1116 Catherine St, Victoria, BC V9A 3V7",downtown,NA,1.22
59170816,"542 Northcott Ave, Victoria, BC V9A 2V4",downtown,NA,1.83
59170817,"787 Tyee Rd #309, Victoria, BC V9A 7R5",downtown,NA,0.9
59170819,"70 Saghalie Rd, Victoria, BC V9A 0B8",downtown,NA,0.66
59170820,"231 Russell St, Victoria, BC V9A 3X1",downtown,NA,1.24
59170820,"310 Robert St, Victoria, BC V9A 3Z4",downtown,NA,1.33
