DAUID,DA_address,Target_name,Target_address,Distance (km)
59170148,"2533 Dowler Pl, Victoria, BC V8T 4H7",Blanshard Centre,"770 Bay St, Victoria, BC V8T 5E4",0.2
59170149,"2620 Dowler Pl, Victoria, BC V8T 4H8",Blanshard Centre,"770 Bay St, Victoria, BC V8T 5E4",0.31
59170149,"955 Hillside Ave, Victoria, BC V8T 1Z9",Blanshard Centre,"770 Bay St, Victoria, BC V8T 5E4",0.31
59170150,"723 Field St, Victoria, BC V8T 1N7",Blanshard Centre,"770 Bay St, Victoria, BC V8T 5E4",0.19
59170151,"932 Market St, Victoria, BC V8T 2E9",Blanshard Centre,"770 Bay St, Victoria, BC V8T 5E4",0.53
59170152,"272 Fifth St, Victoria, BC V8T 4E8",Mayfair Shopping Centre,"3147 Douglas St, Victoria, BC V8Z 6E3",0.8
59170152,"2735 Fifth St, Victoria, BC V8T 4B1",Blanshard Centre,"770 Bay St, Victoria, BC V8T 5E4",0.63
59170153,"2648 Graham St, Victoria, BC V8T 3Y9",Blanshard Centre,"770 Bay St, Victoria, BC V8T 5E4",0.59
59170154,"2840 Prior St, Victoria, BC V8T 3Y3",Blanshard Centre,"770 Bay St, Victoria, BC V8T 5E4",0.87
59170155,"2631 Blackwood St, Victoria, BC V8T 3W3",Blanshard Centre,"770 Bay St, Victoria, BC V8T 5E4",0.82
59170156,"1250 Vista Heights, Victoria, BC V8T 2H8",Blanshard Centre,"770 Bay St, Victoria, BC V8T 5E4",1.03
59170156,"1345 Topaz Ave, Victoria, BC V8T 4Z2",Hillside Centre,"1644 Hillside Ave #7, Victoria, BC V8P 4B6",1.05
59170157,"2526 Wesley Pl, Victoria, BC V8T 1V2",Blanshard Centre,"770 Bay St, Victoria, BC V8T 5E4",1.03
59170157,"2576 Empire St, Victoria, BC V8T 3M6",Blanshard Centre,"770 Bay St, Victoria, BC V8T 5E4",0.93
59170161,"1708 Quadra St, Victoria, BC V8W 2L8",Blanshard Centre,"770 Bay St, Victoria, BC V8T 5E4",0.43
59170162,"1028 Balmoral Rd, Victoria, BC V8T 1A8",The Bay Centre,"1150 Douglas St, Victoria, BC V8W 3M9",0.98
59170162,"1565 Vancouver St, Victoria, BC V8V 0C8",Blanshard Centre,"770 Bay St, Victoria, BC V8T 5E4",0.82
59170163,"930 Yates St, Victoria, BC V8V 4Z3",The Bay Centre,"1150 Douglas St, Victoria, BC V8W 3M9",0.64
59170164,"1030 Yates St, Victoria, BC V8V 5A7",The Bay Centre,"1150 Douglas St, Victoria, BC V8W 3M9",0.84
59170165,"1144 View St, Victoria, BC V8V 3M1",Cook Street Shopping Hub,"325 Cook St, Victoria, BC V8V 3X5",1.12
59170166,"1132 Johnson St, Victoria, BC V8V 3N8",The Bay Centre,"1150 Douglas St, Victoria, BC V8W 3M9",1.09
59170166,"1215 Johnson St, Victoria, BC V8V 3N9",The Bay Centre,"1150 Douglas St, Victoria, BC V8W 3M9",1.2
59170167,"1607 Rebecca St, Victoria, BC V8T 3N3",The Bay Centre,"1150 Douglas St, Victoria, BC V8W 3M9",1.15
