DAUID,DA_address,Target_name,Target_address,Distance (km)
59170291,"135 Howe St, Victoria, BC V8V 4K5",Steve Fonyo Beach,"645 Dallas Rd, Victoria, BC V8V 1B6",0.46
59170292,"1125 Faithful St, Victoria, BC V8V 2R5",Spiral Beach,"1119 Dallas Rd, Victoria, BC V8V 1B8",0.44
59170292,"1125 Faithful St, Victoria, BC V8V 2R5",Steve Fonyo Beach,"645 Dallas Rd, Victoria, BC V8V 1B6",0.44
59170292,"1125 Faithful St, Victoria, BC V8V 2R5",Clover Point Park,"1250 Dallas Rd, Victoria, BC V8V 1C4",0.48
59170292,"127 Cambridge St, Victoria, BC V8V 4B1",Spiral Beach,"1119 Dallas Rd, Victoria, BC V8V 1B8",0.48
59170292,"127 Cambridge St, Victoria, BC V8V 4B1",Steve Fonyo Beach,"645 Dallas Rd, Victoria, BC V8V 1B6",0.48
59170292,"45 Cambridge St, Victoria, BC V8V 4A7",Spiral Beach,"1119 Dallas Rd, Victoria, BC V8V 1B8",0.28
59170292,"45 Cambridge St, Victoria, BC V8V 4A7",Steve Fonyo Beach,"645 Dallas Rd, Victoria, BC V8V 1B6",0.28
59170292,"45 Cambridge St, Victoria, BC V8V 4A7",Clover Point Park,"1250 Dallas Rd, Victoria, BC V8V 1C4",0.33
59170293,"19 Marlborough St, Victoria, BC V8V 4A5",Spiral Beach,"1119 Dallas Rd, Victoria, BC V8V 1B8",0.31
59170293,"19 Marlborough St, Victoria, BC V8V 4A5",Steve Fonyo Beach,"645 Dallas Rd, Victoria, BC V8V 1B6",0.31
59170293,"19 Marlborough St, Victoria, BC V8V 4A5",Clover Point Park,"1250 Dallas Rd, Victoria, BC V8V 1C4",0.37
59170293,"41 Wellington Ave, Victoria, BC V8V 4H5",Spiral Beach,"1119 Dallas Rd, Victoria, BC V8V 1B8",0.17
