DAUID,DA_address,Target_name,Target_address,Distance (km)
59170387,"3052D Washington Ave, Victoria, BC V9A 1P6",Gorge Vale Golf Club,"1005 Craigflower Rd, Victoria, BC V9A 1Z7",1.28
59170387,"3134 Washington Ave, Victoria, BC V9A 1P7",Gorge Vale Golf Club,"1005 Craigflower Rd, Victoria, BC V9A 1Z7",1.28
59170388,"3052 Albany St, Victoria, BC V9A 1R5",Gorge Vale Golf Club,"1005 Craigflower Rd, Victoria, BC V9A 1Z7",1.08
59170388,"3165 Balfour Ave, Victoria, BC V9A 1R9",Gorge Vale Golf Club,"1005 Craigflower Rd, Victoria, BC V9A 1Z7",1.33
59170389,"21 Gorge Rd E, Victoria, BC V9A 1K7",Gorge Vale Golf Club,"1005 Craigflower Rd, Victoria, BC V9A 1Z7",0.66
59170389,"2967 Irma St, Victoria, BC V9A 1S5",Gorge Vale Golf Club,"1005 Craigflower Rd, Victoria, BC V9A 1Z7",0.87
59170389,"3064 Irma St, Victoria, BC V9A 1S6",Gorge Vale Golf Club,"1005 Craigflower Rd, Victoria, BC V9A 1Z7",1.04
59170390,"141 Gorge Rd E, Victoria, BC V9A 6Z3",Gorge Vale Golf Club,"1005 Craigflower Rd, Victoria, BC V9A 1Z7",0.78
59170390,"21 Lotus St, Victoria, BC V9A 1P3",Gorge Vale Golf Club,"1005 Craigflower Rd, Victoria, BC V9A 1Z7",0.57
59170554,"29 Paddon Ave, Victoria, BC V8V 2M6",Gorge Vale Golf Club,"1005 Craigflower Rd, Victoria, BC V9A 1Z7",3.9
59170555,"647 Niagara St, Victoria, BC V8V 1J1",Gorge Vale Golf Club,"1005 Craigflower Rd, Victoria, BC V9A 1Z7",3.82
59170555,"671 Beacon St, Victoria, BC V8V 1K1",Gorge Vale Golf Club,"1005 Craigflower Rd, Victoria, BC V9A 1Z7",3.82
59170556,"1002 Carberry Gardens, Victoria, BC V8S 3R7",Cedar Hill Golf Course,"1400 Derby Rd, Saanich Core, BC V8P 1T1",2.84
59170556,"744 Pemberton Rd, Victoria, BC V8S 3R4",Cedar Hill Golf Course,"1400 Derby Rd, Saanich Core, BC V8P 1T1",3.11
59170557,"1475 Fort St, Victoria, BC V8S 1Z4",Cedar Hill Golf Course,"1400 Derby Rd, Saanich Core, BC V8P 1T1",2.7
59170557,"905 Pemberton Rd, Victoria, BC V8S 3R5",Cedar Hill Golf Course,"1400 Derby Rd, Saanich Core, BC V8P 1T1",2.89
59170558,"1550 Shasta Pl, Victoria, BC V8S 1X9",Cedar Hill Golf Course,"1400 Derby Rd, Saanich Core, BC V8P 1T1",3.04
59170598,"1746 Adanac St, Victoria, BC V8R 2C5",Cedar Hill Golf Course,"1400 Derby Rd, Saanich Core, BC V8P 1T1",1.8
59170600,"1735 Denman St, Victoria, BC V8R 1Y3",Cedar Hill Golf Course,"1400 Derby Rd, Saanich Core, BC V8P 1T1",2.11
59170601,"1626 Gladstone Ave, Victoria, BC V8R 1S7",Cedar Hill Golf Course,"1400 Derby Rd, Saanich Core, BC V8P 1T1",2.18
59170601,"2206 Lydia St, Victoria, BC V8R 4K5",Cedar Hill Golf Course,"1400 Derby Rd, Saanich Core, BC V8P 1T1",2.03
59170601,"2320 Shakespeare St, Victoria, BC V8R 4G3",Cedar Hill Golf Course,"1400 Derby Rd, Saanich Core, BC V8P 1T1",1.85
59170610,"440 Simcoe St, Victoria, BC V8V 1L3",Gorge Vale Golf Club,"1005 Craigflower Rd, Victoria, BC V9A 1Z7",3.1
59170611,"840 Humboldt St, Victoria, BC V8V 5B1",Cedar Hill Golf Course,"1400 Derby Rd, Saanich Core, BC V8P 1T1",3.42
59170611,"950 Humboldt St, Victoria, BC V8V 2Z8",Cedar Hill Golf Course,"1400 Derby Rd, Saanich Core, BC V8P 1T1",3.53
59170612,"1528 Coldharbour Rd, Victoria, BC V8R 1H5",Cedar Hill Golf Course,"1400 Derby Rd, Saanich Core, BC V8P 1T1",2.42
59170722,"19-103 Wilson St, Victoria, BC V9A 6X1",Gorge Vale Golf Club,"1005 Craigflower Rd, Victoria, BC V9A 1Z7",1.13
59170723,"103 Tyee Rd, Victoria, BC",Gorge Vale Golf Club,"1005 Craigflower Rd, Victoria, BC V9A 1Z7",1.28
59170806,"827 Princess Ave, Victoria, BC V8T 1K7",Cedar Hill Golf Course,"1400 Derby Rd, Saanich Core, BC V8P 1T1",2.04
59170808,"933 Pembroke St, Victoria, BC V8T 1J1",Cedar Hill Golf Course,"1400 Derby Rd, Saanich Core, BC V8P 1T1",2.03
59170814,"755 Humboldt St, Victoria, BC V8W 1B1",Gorge Vale Golf Club,"1005 Craigflower Rd, Victoria, BC V9A 1Z7",3.24
59170814,"850 Blanshard St, Victoria, BC V8W 2H2",Cedar Hill Golf Course,"1400 Derby Rd, Saanich Core, BC V8P 1T1",3.18
59170816,"1116 Catherine St, Victoria, BC V9A 3V7",Gorge Vale Golf Club,"1005 Craigflower Rd, Victoria, BC V9A 1Z7",0.99
59170816,"542 Northcott Ave, Victoria, BC V9A 2V4",Gorge Vale Golf Club,"1005 Craigflower Rd, Victoria, BC V9A 1Z7",0.42
59170817,"787 Tyee Rd #309, Victoria, BC V9A 7R5",Gorge Vale Golf Club,"1005 Craigflower Rd, Victoria, BC V9A 1Z7",1.3
59170819,"70 Saghalie Rd, Victoria, BC V9A 0B8",Gorge Vale Golf Club,"1005 Craigflower Rd, Victoria, BC V9A 1Z7",1.88
59170820,"231 Russell St, Victoria, BC V9A 3X1",Gorge Vale Golf Club,"1005 Craigflower Rd, Victoria, BC V9A 1Z7",1.01
59170820,"310 Robert St, Victoria, BC V9A 3Z4",Gorge Vale Golf Club,"1005 Craigflower Rd, Victoria, BC V9A 1Z7",1.31
